PIN Code,District,Division / Sub-Division,Post Office / Area,Company Name,CIN / LLPIN,Address,Zauba URL
700103,South 24 Parganas,South Presidency,Bonhooghly B.O,S3 COMPUTER BAZAR LLP,AAA-0243,"MAHAMAYATALA, JHILL PAR ROAD, GND FLOOR KUMRAKHALI (NORTH), PO-NARENDRAPUR      KOLKATA, West Bengal, India - 700103  KOLKATA West Bengal 700103 India",https://www.zaubacorp.com/S3-COMPUTER-BAZAR-LLP-AAA-0243
700080,Kolkata,Kolkata North,Jessore Road S.O,PROTECT HOME LLP,AAA-0353,"13, KHUDIRAM BOSE SARANI FLAT-204, MALL ENCLAVE, BLOCK A, 2 ND FLOOR      KOLKATA, West Bengal, India - 700080  KOLKATA West Bengal 700080 India",https://www.zaubacorp.com/PROTECT-HOME-LLP-AAA-0353
700098,North 24 Parganas,Kolkata East,Bidhan Nagar Sai Complex S.O,NARMADA EARTH MOVING EQUIPMENTS & SERVIC ES LLP,AAA-0443,"L - 219, SUKANTA NAGAR, SALT LAKE CITY, SECTOR - 4,      KOLKATA, West Bengal, India - 700098  KOLKATA West Bengal 700098 India",https://www.zaubacorp.com/NARMADA-EARTH-MOVING-EQUIPMENTS-AND-SERVIC-ES-LLP-AAA-0443
741246,Nadia,Nadia South,Haringhat River Research Insti B.O,NV CAPITAL SERVICES LLP,AAA-0551,"Plot no. 241/242, Nirmal Building16th Floor, Block III, Backbay Reclamation, Nariman Point      Mumbai, Maharashtra, India - 400021  Mumbai Maharashtra 400021 India",https://www.zaubacorp.com/NV-CAPITAL-SERVICES-LLP-AAA-0551
700095,Kolkata,Calcutta South,Golf Green S.O,DRISSCOLL INTERNATIONAL LLP,AAA-0608,"C-73, JHILMIL COLONY SHAHDARA      DELHI, Delhi, India - 110095  DELHI Delhi 110095 India",https://www.zaubacorp.com/DRISSCOLL-INTERNATIONAL-LLP-AAA-0608
742402,Murshidabad,Murshidabad,Talibpur S.O,ARIHANT MINING LLP,AAA-0621,"SARAFA BAZAR 1 ST NEAR JAIN MANDIR      CHANDRAPUR, Maharashtra, India - 442402  CHANDRAPUR Maharashtra 442402 India",https://www.zaubacorp.com/ARIHANT-MINING-LLP-AAA-0621
700141,South 24 Parganas,South Presidency,Ashuti B.O,GREENFIELD CITY PROJECT LLP,AAA-0650,"PREMISES NO.E-3/398, WARD NO.14 SHIRAMPORE ROAD, SHIBRAMPUR      KOLKATA, West Bengal, India - 700141  KOLKATA West Bengal 700141 India",https://www.zaubacorp.com/GREENFIELD-CITY-PROJECT-LLP-AAA-0650
700066,Kolkata,Calcutta South,Bidhangarh S.O,LYRIS ENTERPRISES LLP,AAA-0709,"92, GITANJALI, 73, WALKESHWAR ROAD,      MUMBAI, Maharashtra, India - 400006  MUMBAI Maharashtra 400006 India",https://www.zaubacorp.com/LYRIS-ENTERPRISES-LLP-AAA-0709
743124,North 24 Parganas,North Presidency,ESD (M) S.O,TRANSFOLIGN CONSULTING LLP,AAA-0713,"32, CHERRYSONS,143-144, ST CYRIL RD BANDRA WEST      MUMBAI, Maharashtra, India - 400050  MUMBAI Maharashtra 400050 India",https://www.zaubacorp.com/TRANSFOLIGN-CONSULTING-LLP-AAA-0713
741166,Nadia,Nadia North,Kalinga B.O,LCGC BIOANALYTIC SOLUTIONS LLP,AAA-0791,"LCGG TOWERS, 161/166, PAIGH COLONY      SECUNDERABAD, Telangana, India - 500003  SECUNDERABAD Telangana 500003 India",https://www.zaubacorp.com/LCGC-BIOANALYTIC-SOLUTIONS-LLP-AAA-0791
700066,Kolkata,Calcutta South,Bidhangarh S.O,STEER CAPITAL ADVISORS LLP,AAA-0877,"93, CHITRAKOOT BUILDING, ALTAMOUNT ROAD      MUMBAI, Maharashtra, India - 400026  MUMBAI Maharashtra 400026 India",https://www.zaubacorp.com/STEER-CAPITAL-ADVISORS-LLP-AAA-0877
723202,Puruliya,Purulia,Bagbinda B.O,KCA RELEVANT TRADING CORPORATION LLP,AAA-0896,"663, DUMARI KHAS, CHAURI CHAURA,      GORAKHPUR, Uttar Pradesh, India - 273202  GORAKHPUR Uttar Pradesh 273202 India",https://www.zaubacorp.com/KCA-RELEVANT-TRADING-CORPORATION-LLP-AAA-0896
700064,North 24 Parganas,Kolkata East,Bidhan Nagar AE Market S.O,PGMP CONSULTING LLP,AAA-0924,"AC 171 SECTOR I SALT LAKE CITY      KOLKATA, West Bengal, India - 700064  KOLKATA West Bengal 700064 India",https://www.zaubacorp.com/PGMP-CONSULTING-LLP-AAA-0924
723129,Puruliya,Purulia,Agaibil B.O,AADI FINANCIAL ADVISORS LLP,AAA-1118,"128/129, 12TH FLOOR MITTAL CHAMBERS, NARIMAN POINT      MUMBAI, Maharashtra, India - 400021  MUMBAI Maharashtra 400021 India",https://www.zaubacorp.com/AADI-FINANCIAL-ADVISORS-LLP-AAA-1118
723129,Puruliya,Purulia,Agaibil B.O,GYANMAY INVESTMENT ADVISORS LLP,AAA-1247,"128/129, 12TH FLOOR MITTAL CHAMBER, NARIMAN POINT      MUMBAI, Maharashtra, India - 400021  MUMBAI Maharashtra 400021 India",https://www.zaubacorp.com/GYANMAY-INVESTMENT-ADVISORS-LLP-AAA-1247
733101,South Dinajpur,West Dinajpur,Balurghat H.O,AKANCHHA FURNITECH LLP,AAA-1324,"15TH MILE, G.S. ROAD      BYRNIHAT, Meghalaya, India - 793101  BYRNIHAT Meghalaya 793101 India",https://www.zaubacorp.com/AKANCHHA-FURNITECH-LLP-AAA-1324
700092,Kolkata,Calcutta South,Regent Estate S.O,SURPASS DESIGN TILES LLP,AAA-1435,"58/27, PALLYSHREE COLONY P.O. - REGENT ESTATE      KOLKATA, West Bengal, India - 700092  KOLKATA West Bengal 700092 India",https://www.zaubacorp.com/SURPASS-DESIGN-TILES-LLP-AAA-1435
700079,North 24 Parganas,North Presidency,Italghacha S.O,RKN ENTERPRISE LLP,AAA-1480,"PLANT 11, PIROJSHANAGAR, VIKHROLI,      MUMBAI, Maharashtra, India - 400079  MUMBAI Maharashtra 400079 India",https://www.zaubacorp.com/RKN-ENTERPRISE-LLP-AAA-1480
700079,North 24 Parganas,North Presidency,Italghacha S.O,JNG ENTERPRISE LLP,AAA-1481,"PLANT 11, PIROJSHANAGAR, VIKHROLI,      MUMBAI, Maharashtra, India - 400079  MUMBAI Maharashtra 400079 India",https://www.zaubacorp.com/JNG-ENTERPRISE-LLP-AAA-1481
700079,North 24 Parganas,North Presidency,Italghacha S.O,SVC ENTERPRISE LLP,AAA-1482,"PLANT 11, PIROJSHANAGAR, VIKHROLI,      MUMBAI, Maharashtra, India - 400079  MUMBAI Maharashtra 400079 India",https://www.zaubacorp.com/SVC-ENTERPRISE-LLP-AAA-1482
700079,North 24 Parganas,North Presidency,Italghacha S.O,NBG ENTERPRISE LLP,AAA-1483,"PLANT 11, PIROJSHANAGAR, VIKHROLI,      MUMBAI, Maharashtra, India - 400079  MUMBAI Maharashtra 400079 India",https://www.zaubacorp.com/NBG-ENTERPRISE-LLP-AAA-1483
700079,North 24 Parganas,North Presidency,Italghacha S.O,ABG VENTURE LLP,AAA-1484,"PLANT 11, PIROJSHANAGAR, VIKHROLI,      MUMBAI, Maharashtra, India - 400079  MUMBAI Maharashtra 400079 India",https://www.zaubacorp.com/ABG-VENTURE-LLP-AAA-1484
700079,North 24 Parganas,North Presidency,Italghacha S.O,GODREJ & BOYCE ENTERPRISE LLP,AAA-1485,"PLANT 11, PIROJSHANAGAR, VIKHROLI,      MUMBAI, Maharashtra, India - 400079  MUMBAI Maharashtra 400079 India",https://www.zaubacorp.com/GODREJ-AND-BOYCE-ENTERPRISE-LLP-AAA-1485
700013,Kolkata,Kolkata Central,Dharmatala S.O,AAR DIGITAL SERVICES LLP,AAA-1505,"P 38 PRINCEP STREET      KOLKATA, West Bengal, India - 700013  KOLKATA West Bengal 700013 India",https://www.zaubacorp.com/AAR-DIGITAL-SERVICES-LLP-AAA-1505
723101,Puruliya,Purulia,Alangidanga S.O,SAI SMELTERS LLP,AAA-1561,"15TH MILE, RANGSAKONA BYRNIHAT      BYRNIHAT, Meghalaya, India - 793101  BYRNIHAT Meghalaya 793101 India",https://www.zaubacorp.com/SAI-SMELTERS-LLP-AAA-1561
742304,Murshidabad,Murshidabad,Goas B.O,BHAVANI VENTURES LLP,AAA-1591,"AGULWAR BUILDING,127-1,VIRANI TOKIJ PURW BHAG      WANI, Maharashtra, India - 442304  WANI Maharashtra 442304 India",https://www.zaubacorp.com/BHAVANI-VENTURES-LLP-AAA-1591
700129,North 24 Parganas,Barasat,East Udayrajpur B.O,A. K. CONFECTIONERY LLP,AAA-1733,"HOLDING NO. 234/B, VILL. - DIGBARIA P.S. - BARASAT, WARD NO . 12 OF MADHYAMGRAM MUNICIPALITY      KOLKATA, West Bengal, India - 700129  KOLKATA West Bengal 700129 India",https://www.zaubacorp.com/A-K-CONFECTIONERY-LLP-AAA-1733
700056,North 24 Parganas,North Presidency,Belgharia H.O,CORPORATE ENGLISH LANGUAGE TRAINING AND CONSULTANCY LLP,AAA-1818,"C/O NILANJAN NAG 50 SITALATALA STREET      KOLKATA, West Bengal, India - 700056  KOLKATA West Bengal 700056 India",https://www.zaubacorp.com/CORPORATE-ENGLISH-LANGUAGE-TRAINING-AND-CONSULTANCY-LLP-AAA-1818
700051,North 24 Parganas,North Presidency,Birati S.O,PRIME INFOSERV LLP,AAA-1839,"PRIME INFOSERV LLP 60 SIBACHAL ROAD, BIRATI      KOLKATA, West Bengal, India - 700051  KOLKATA West Bengal 700051 India",https://www.zaubacorp.com/PRIME-INFOSERV-LLP-AAA-1839
723161,Puruliya,Purulia,Bargoria S.O,SAMA CONSULTANCY SERVICES LLP,AAA-1846,"KH NO.23/16/1, BLOCK A, SHANTIKUNJ VILLAGE-MEHRAULI      NEW DELHI, Delhi, India - 110070  NEW DELHI Delhi 110070 India",https://www.zaubacorp.com/SAMA-CONSULTANCY-SERVICES-LLP-AAA-1846
741506,Nadia,Nadia South,Durgapur B.O,GOLDEN ARROW TECHNICAL SERVICES LLP,AAA-2080,"FLAT NO. 11, BLOCK-E,OCML COLONY NAHAR COMPLEX, P.O. DAPPAR      MOHALI, Punjab, India - 147506  MOHALI Punjab 147506 India",https://www.zaubacorp.com/GOLDEN-ARROW-TECHNICAL-SERVICES-LLP-AAA-2080
741201,Nadia,Nadia South,Biswaspara S.O,LUDHIANA PROPERTY SOLUTIONS LLP,AAA-2182,"94-B, KITCHLU NAGAR      LUDHIANA, Punjab, India - 141001  LUDHIANA Punjab 141001 India",https://www.zaubacorp.com/LUDHIANA-PROPERTY-SOLUTIONS-LLP-AAA-2182
700065,Kolkata,Kolkata North,Durganagar S.O,ROMI KHOSLA DESIGN STUDIOS LLP,AAA-2243,"C-9 MAHARANI BAGH      DELHI, Delhi, India - 110065  DELHI Delhi 110065 India",https://www.zaubacorp.com/ROMI-KHOSLA-DESIGN-STUDIOS-LLP-AAA-2243
700049,North 24 Parganas,North Presidency,Nimta S.O,NEKAMIT MANAGEMENT CONSULTANTS LLP,AAA-2281,"264 ASIAD VILLAGE      DELHI, Delhi, India - 110049  DELHI Delhi 110049 India",https://www.zaubacorp.com/NEKAMIT-MANAGEMENT-CONSULTANTS-LLP-AAA-2281
700080,Kolkata,Kolkata North,Jessore Road S.O,KAILASHWAR ADVISORY SERVICES LLP,AAA-2352,"Saltee Plaza, 3rd Floor, Room No. 303, 1 Khudiram Bose Sarani,      Kolkata, West Bengal, India - 700080  Kolkata West Bengal 700080 India",https://www.zaubacorp.com/KAILASHWAR-ADVISORY-SERVICES-LLP-AAA-2352
700080,Kolkata,Kolkata North,Jessore Road S.O,BHAVYA ADVISORY SERVICES LLP,AAA-2354,"1, KHUDIRAM BOSE SARANI 3RD FLOOR, ROOM NO- 303      KOLKATA, West Bengal, India - 700080  KOLKATA West Bengal 700080 India",https://www.zaubacorp.com/BHAVYA-ADVISORY-SERVICES-LLP-AAA-2354
700122,North 24 Parganas,North Presidency,Anandapuri S.O,ARATI TECHNOLOGIES LLP,AAA-2358,"SANTINAGAR, BENGAL ENAMEL MOHANPUR TITAGARH NORTH 24 PARGAN AS      TITAGARH, West Bengal, India - 700122  TITAGARH West Bengal 700122 India",https://www.zaubacorp.com/ARATI-TECHNOLOGIES-LLP-AAA-2358
700080,Kolkata,Kolkata North,Jessore Road S.O,SHYAM VATIKA ADVISORS LLP,AAA-2359,"SALTEE PLAZA, 3RD FLOOR, ROOM NO.- 303, 1, KHUDIRAM BOSE SARANI      KOLKATA, West Bengal, India - 700080  KOLKATA West Bengal 700080 India",https://www.zaubacorp.com/SHYAM-VATIKA-ADVISORS-LLP-AAA-2359
700080,Kolkata,Kolkata North,Jessore Road S.O,JAI BAJRANGBALI CONSULTANTS LLP,AAA-2366,"Saltee Plaza, 3rd Floor, Room No. 303, 1, Khudiram Bose Sarani,      Kolkata, West Bengal, India - 700080  Kolkata West Bengal 700080 India",https://www.zaubacorp.com/JAI-BAJRANGBALI-CONSULTANTS-LLP-AAA-2366
700122,North 24 Parganas,North Presidency,Anandapuri S.O,DIPONED BIOINTELLIGENCE LLP,AAA-2492,"71/E, EAST KALAINIVAS, JRR ROAD, BARACKPORE      KOLKATA, West Bengal, India - 700122  KOLKATA West Bengal 700122 India",https://www.zaubacorp.com/DIPONED-BIOINTELLIGENCE-LLP-AAA-2492
733128,North Dinajpur,West Dinajpur,Baidara B.O,BIGGYAPAN COMMUNICATION LLP,AAA-2531,"23/128 PRAKASH LOK EXTENSION INDIRANAGAR      LUCKNOW, Uttar Pradesh, India - 000000  LUCKNOW Uttar Pradesh 000000 India",https://www.zaubacorp.com/BIGGYAPAN-COMMUNICATION-LLP-AAA-2531
721302,West Midnapore,Midnapore,Kharagpur Technology S.O,ARMILAN SILK MILLS LLP,AAA-2596,"KALYAN BHIVANDI ROAD, TEMGARH, BHIVANDI      THANE, Maharashtra, India - 421302  THANE Maharashtra 421302 India",https://www.zaubacorp.com/ARMILAN-SILK-MILLS-LLP-AAA-2596
741503,Nadia,Nadia South,Banpur S.O (Nadia),MODAK TRADEHOUSE LLP,AAA-2684,"863, INDUSTRIAL AREA-A LUDHIANA      PUNJAB, Punjab, India - 141003  PUNJAB Punjab 141003 India",https://www.zaubacorp.com/MODAK-TRADEHOUSE-LLP-AAA-2684
741503,Nadia,Nadia South,Banpur S.O (Nadia),MODINI POLYPROPYLENE LLP,AAA-2686,"863, INDUSTRIAL AREA-A LUDHIANA      PUNJAB, Punjab, India - 141003  PUNJAB Punjab 141003 India",https://www.zaubacorp.com/MODINI-POLYPROPYLENE-LLP-AAA-2686
700071,Kolkata,Kolkata Central,Little Russel Street S.O,RANAGHAT DIAGNOSTIC CENTRE LLP,AAA-2789,"10 B SHAKESPEARE SARANI      KOLKATA, West Bengal, India - 700071  KOLKATA West Bengal 700071 India",https://www.zaubacorp.com/RANAGHAT-DIAGNOSTIC-CENTRE-LLP-AAA-2789
741202,Nadia,Nadia South,Chapra B.O,ELIXIR ELECTROTECH LLP,AAA-2879,"H NO. 580/3 MODEL TOWN      LUDHIANA, Punjab, India - 141002  LUDHIANA Punjab 141002 India",https://www.zaubacorp.com/ELIXIR-ELECTROTECH-LLP-AAA-2879
700046,Kolkata,Kolkata East,Abinash Chaowdhury Lane S.O,P S KHETAWAT DEVELOPERS LLP,AAA-2897,"83, TOPSIA ROAD(SOUTH)      KOLKATA, West Bengal, India - 700046  KOLKATA West Bengal 700046 India",https://www.zaubacorp.com/P-S-KHETAWAT-DEVELOPERS-LLP-AAA-2897
700016,Kolkata,Kolkata Central,Elliot Road S.O,SOLVEX ESTATES LLP,AAA-2964,"24, PARK STREET      KOLKATA, West Bengal, India - 700016  KOLKATA West Bengal 700016 India",https://www.zaubacorp.com/SOLVEX-ESTATES-LLP-AAA-2964
700072,Kolkata,Kolkata Central,Hindustan Building S.O,SUKHDHAM INFRASTRUCTURES LLP,AAA-2967,"14 PRINCEP STREET      KOLKATA, West Bengal, India - 700072  KOLKATA West Bengal 700072 India",https://www.zaubacorp.com/SUKHDHAM-INFRASTRUCTURES-LLP-AAA-2967
700016,Kolkata,Kolkata Central,Elliot Road S.O,CLP BUSINESS LLP,AAA-2996,"24, PARK STREET      KOLKATA, West Bengal, India - 700016  KOLKATA West Bengal 700016 India",https://www.zaubacorp.com/CLP-BUSINESS-LLP-AAA-2996
741140,Nadia,Nadia North,Dalimoula B.O,ZAIKI VENTURES LLP,AAA-3107,"NO 141/142, 2ND CROSS, PAI LAYOUT HULIMAVU GATE      BANGALORE, Karnataka, India - 560076  BANGALORE Karnataka 560071 India",https://www.zaubacorp.com/ZAIKI-VENTURES-LLP-AAA-3107
741166,Nadia,Nadia North,Kalinga B.O,LCGC CHROM CONSUMABLES LLP,AAA-3178,"161/166, LCGC TOWERS BEHIND ANAND THEATRE PAIGAH COLONY SA RDAR PATEL ROAD      SECUNDERABAD, Telangana, India - 500003  SECUNDERABAD Telangana 500003 India",https://www.zaubacorp.com/LCGC-CHROM-CONSUMABLES-LLP-AAA-3178
700054,Kolkata,Kolkata East,Bengal Chemical S.O,SOHAM VYAPAAR LLP,AAA-3517,"26/2 NARKELDANGA MAIN ROAD      KOLKATA, West Bengal, India - 700054  KOLKATA West Bengal 700054 India",https://www.zaubacorp.com/SOHAM-VYAPAAR-LLP-AAA-3517
742187,Murshidabad,Murshidabad,B.Sahazadpur B.O,MIGHTY AGROTECH (INDIA) LLP,AAA-3621,"'SAI SRI', 2ND FLOOR, D.NO.24-2-1870, CENTRAL AVENUE, MAGUN TA LAYOUT      NELLORE, Andhra Pradesh, India - 524003  NELLORE Andhra Pradesh 524003 India",https://www.zaubacorp.com/MIGHTY-AGROTECH-INDIA-LLP-AAA-3621
700076,North 24 Parganas,North Presidency,Dakshineswar S.O,C & A AGROTRADE LLP,AAA-3630,"B-170, SARITA VIHAR      DELHI, Delhi, India - 110076  DELHI Delhi 110076 India",https://www.zaubacorp.com/C-AND-A-AGROTRADE-LLP-AAA-3630
742187,Murshidabad,Murshidabad,B.Sahazadpur B.O,VIKI INVESTMENTS & PROPERTIES LLP,AAA-3875,"SAI SRI, DOOR NO. 24-2-1870, 2ND FLOOR, PLOT NO. 330, 3RD C ROSS ROAD CENTRAL AVENUE, MAGUNTA LAYOUT,      NELLORE, Andhra Pradesh, India - 524003  NELLORE Andhra Pradesh 524003 India",https://www.zaubacorp.com/VIKI-INVESTMENTS-AND-PROPERTIES-LLP-AAA-3875
700064,North 24 Parganas,Kolkata East,Bidhan Nagar AE Market S.O,PROYUKTI BIOTECH LLP,AAA-3962,"CA- 94, SECTOR I, SALT LAKE      KOLKATA, West Bengal, India - 700064  KOLKATA West Bengal 700064 India",https://www.zaubacorp.com/PROYUKTI-BIOTECH-LLP-AAA-3962
742226,Murshidabad,Murshidabad,Aheripara B.O,GARG HOSPITAL LLP,AAA-4016,"TEHSIL ROAD OPP GOVT SENIOR SECONDARY SCHOOL      JAGRAON, Punjab, India - 142026  JAGRAON Punjab 142026 India",https://www.zaubacorp.com/GARG-HOSPITAL-LLP-AAA-4016
700108,Kolkata,Kolkata North,Ashokegarh S.O,UMANG COMMODITIES LLP,AAA-4028,"151 BROADWAY      CHENNAI, Tamil Nadu, India - 600108  CHENNAI Tamil Nadu 600108 India",https://www.zaubacorp.com/UMANG-COMMODITIES-LLP-AAA-4028
742405,Murshidabad,Murshidabad,Charmahula B.O,AURA ADVANCE AGRO TECH LLP,AAA-4106,"VILLAGE MOHADIPUR POST OFFICE DASUYA      VIA DASUYA, Punjab, India - 144205  VIA DASUYA Punjab 144205 India",https://www.zaubacorp.com/AURA-ADVANCE-AGRO-TECH-LLP-AAA-4106
742189,Murshidabad,Murshidabad,Andulberia B.O,NIVEE AGRO FARMS LLP,AAA-4165,"24-2-1891, SIDDI VINAYAKA RESIDENCY, 1ST CROSS, CENTRAL AVE NUE MAGUNTA LAYOUT      NELLORE, Andhra Pradesh, India - 524003  NELLORE Andhra Pradesh 524003 India",https://www.zaubacorp.com/NIVEE-AGRO-FARMS-LLP-AAA-4165
721121,West Midnapore,Midnapore,Agra B.O,OHJAS HOLDINGS LLP,AAA-4280,"12-102/1, 'SANJEEVI' KONGOOR MUTT ROAD, KULSHEKAR      MANGALORE, Karnataka, India - 575005  MANGALORE Karnataka 575005 India",https://www.zaubacorp.com/OHJAS-HOLDINGS-LLP-AAA-4280
700108,Kolkata,Kolkata North,Ashokegarh S.O,ASTHA TIE-UP LLP,AAA-4312,"121, BROADWAY BROADWAY      CHENNAI, Tamil Nadu, India - 600108  CHENNAI Tamil Nadu 600108 India",https://www.zaubacorp.com/ASTHA-TIE-UP-LLP-AAA-4312
741150,Nadia,Nadia North,Bara Kul Beria B.O,DR BRAND ACTIVATION LLP,AAA-4407,"VILL - ABHAY NAGAR, PO - SAHEB NAGAR PS - TEHATTA      NADIA, West Bengal, India - 741156  NADIA West Bengal 741156 India",https://www.zaubacorp.com/DR-BRAND-ACTIVATION-LLP-AAA-4407
700144,South 24 Parganas,South Presidency,Baruipur H.O,UPANAGAR NIRMAN LLP,AAA-4542,"KULPI ROAD,NATUNPARA NEAR RELIANCE SHOP,P.O.BARUIPUR      KOLKATA, West Bengal, India - 700144  KOLKATA West Bengal 700144 India",https://www.zaubacorp.com/UPANAGAR-NIRMAN-LLP-AAA-4542
700144,South 24 Parganas,South Presidency,Baruipur H.O,SHISHIR PROPERTIES LLP,AAA-4556,"KULPI ROAD,NATUNPARA NEAR RELIANCE SHOP,P.O.BARUIPUR      KOLKATA, West Bengal, India - 700144  KOLKATA West Bengal 700144 India",https://www.zaubacorp.com/SHISHIR-PROPERTIES-LLP-AAA-4556
721201,West Midnapore,Midnapore,Amsole B.O,DREAM LIFESPACE LLP,AAA-4636,"4, VIJAPRABHA BLDG PATKAR ROAD      DOMBIVALI-E, Maharashtra, India - 421201  DOMBIVALI-E Maharashtra 421201 India",https://www.zaubacorp.com/DREAM-LIFESPACE-LLP-AAA-4636
700107,Kolkata,Calcutta South,E.K.T S.O,KALEIDOSCOPE PRODUCTIONS & SERVICES LLP,AAA-4779,"326SHANTIPALLY      Kolkata, West Bengal, India - 700107  Kolkata West Bengal 700107 India",https://www.zaubacorp.com/KALEIDOSCOPE-PRODUCTIONS-AND-SERVICES-LLP-AAA-4779
700144,South 24 Parganas,South Presidency,Baruipur H.O,AGOMONI ADVERTISEMENT LLP,AAA-4782,"KULPI ROAD,NATUNPARA NEAR RELIANCE SHOP,P.O.BARUIPUR      KOLKATA, West Bengal, India - 700144  KOLKATA West Bengal 700144 India",https://www.zaubacorp.com/AGOMONI-ADVERTISEMENT-LLP-AAA-4782
742401,Murshidabad,Murshidabad,Dechapra B.O,NICE CONCEPTS EDUCATION LLP,AAA-4823,"NICE COMPUTERS TADOBA ROAD, TUKUM      CHANDRAPUR, Maharashtra, India - 442401  CHANDRAPUR Maharashtra 442401 India",https://www.zaubacorp.com/NICE-CONCEPTS-EDUCATION-LLP-AAA-4823
700108,Kolkata,Kolkata North,Ashokegarh S.O,CHORARIA COMMOTRADE LLP,AAA-4900,"NO 151, BROADWAY      CHENNAI, Tamil Nadu, India - 600108  CHENNAI Tamil Nadu 600108 India",https://www.zaubacorp.com/CHORARIA-COMMOTRADE-LLP-AAA-4900
700095,Kolkata,Calcutta South,Golf Green S.O,EQUITY STRATEGISTS LLP,AAA-4940,"F-43 DILSHAD COLONY      DELHI, Delhi, India - 110095  DELHI Delhi 110095 India",https://www.zaubacorp.com/EQUITY-STRATEGISTS-LLP-AAA-4940
741201,Nadia,Nadia South,Biswaspara S.O,CAPRICORN HI TECH DEVELOPERS LLP,AAA-4955,"BAREWAL ROAD NEAR ROYAL APARTMENTS      LUDHIANA, Punjab, India - 141001  LUDHIANA Punjab 141001 India",https://www.zaubacorp.com/CAPRICORN-HI-TECH-DEVELOPERS-LLP-AAA-4955
700098,North 24 Parganas,Kolkata East,Bidhan Nagar Sai Complex S.O,MCK PGE PROJECTS LLP,AAA-4962,"Primarc Square, LA-1,Saltlake City, Sector III, 8th Floor, Kolkata      Saltlake, West Bengal, India - 700098  Saltlake West Bengal 700098 India",https://www.zaubacorp.com/MCK-PGE-PROJECTS-LLP-AAA-4962
700016,Kolkata,Kolkata Central,Elliot Road S.O,EAST VILLAGE BAKERS LLP,AAA-4964,"25, PARK LANEnull      KOLKATA, West Bengal, India - 700016  KOLKATA West Bengal 700016 India",https://www.zaubacorp.com/EAST-VILLAGE-BAKERS-LLP-AAA-4964
700086,Kolkata,Calcutta South,Baghajatin S.O,RAJIV SAHNEY ADVISORY LLP,AAA-5138,"27, KIROL, VIDYAVIHAR (WEST)      MUMBAI, Maharashtra, India - 400086  MUMBAI Maharashtra 400086 India",https://www.zaubacorp.com/RAJIV-SAHNEY-ADVISORY-LLP-AAA-5138
700086,Kolkata,Calcutta South,Baghajatin S.O,KANWALDEEP SAHNEY ADVISORY LLP,AAA-5140,"27, KIROL, VIDYAVIHAR (WEST)      MUMBAI, Maharashtra, India - 400086  MUMBAI Maharashtra 400086 India",https://www.zaubacorp.com/KANWALDEEP-SAHNEY-ADVISORY-LLP-AAA-5140
700013,Kolkata,Kolkata Central,Dharmatala S.O,MAHAMAYATALLA RESIDENCY LLP,AAA-5147,"74, LENIN SARANI,null      KOLKATA, West Bengal, India - 700013  KOLKATA West Bengal 700013 India",https://www.zaubacorp.com/MAHAMAYATALLA-RESIDENCY-LLP-AAA-5147
700039,South 24 Parganas,Kolkata East,Bediadanga S.O,BRAINCARE INFOSOUL LLP,AAA-5256,"49C KUSTHIA ROAD,TILJALA      KOLKATA, West Bengal, India - 700039  KOLKATA West Bengal 700039 India",https://www.zaubacorp.com/BRAINCARE-INFOSOUL-LLP-AAA-5256
743609,South 24 Parganas,South Presidency,Beramara B.O,TRIVEDI INFORMATION TECHNOLOGY AND CYBER ZONE LLP,AAA-5285,"TANDON PLAZA,INDRA CHOWK,      BUDAUN, Uttar Pradesh, India - 243601  BUDAUN Uttar Pradesh 243601 India",https://www.zaubacorp.com/TRIVEDI-INFORMATION-TECHNOLOGY-AND-CYBER-ZONE-LLP-AAA-5285
741201,Nadia,Nadia South,Biswaspara S.O,O.S.G.C ENTERPRISES LLP,AAA-5290,"119 -I SARABHA NAGAR      LUDHIANA, Punjab, India - 141001  LUDHIANA Punjab 141001 India",https://www.zaubacorp.com/O-S-G-C-ENTERPRISES-LLP-AAA-5290
700072,Kolkata,Kolkata Central,Hindustan Building S.O,G L COMMODITIES LLP,AAA-5341,"25, PRINCEP STREET      KOLKATA, West Bengal, India - 700072  KOLKATA West Bengal 700072 India",https://www.zaubacorp.com/G-L-COMMODITIES-LLP-AAA-5341
700030,Kolkata,Kolkata North,Ghugudanga S.O,HSMB INDIA SERVICES LLP,AAA-5389,"247/1East Sinthee Bye-Lane, Mezzainine floor, 11 Pally      Kolkata, West Bengal, India - 700030  Kolkata West Bengal 700030 India",https://www.zaubacorp.com/HSMB-INDIA-SERVICES-LLP-AAA-5389
743371,South 24 Parganas,South Presidency,Banashyamnagar B.O,MEHEKAR MULTISPECIALTY HOSPITAL LLP,AAA-5426,"AJANTA HOSPITAL, SHIVAGINAGAR, MEHKAR, DIST. BULDHANA      MEHKAR, Maharashtra, India - 443301  MEHKAR Maharashtra 443301 India",https://www.zaubacorp.com/MEHEKAR-MULTISPECIALTY-HOSPITAL-LLP-AAA-5426
743401,North 24 Parganas,Barasat,Andharmanik B.O,REWARIWALE & ASSOCIATES LLP,AAA-5454,"94 BRASS MARKET      REWARI, Haryana, India - 123401  REWARI Haryana 123401 India",https://www.zaubacorp.com/REWARIWALE-AND-ASSOCIATES-LLP-AAA-5454
