PIN Code,District,Division / Sub-Division,Post Office / Area,Company Name,CIN / LLPIN,Address,Zauba URL
700048,North 24 Parganas,Kolkata East,Patipukur S.O,ZIMKELE DEALERS PVT LTD,U51109WB1995PTC072779,"93/1 D K D ROAD   , KOLKATA, West Bengal, India - 700048  KOLKATA West Bengal 700048 India",https://www.zaubacorp.com/ZIMKELE-DEALERS-PVT-LTD-U51109WB1995PTC072779
700054,Kolkata,Kolkata East,Bengal Chemical S.O,NARANG TRACOM PVT LTD,U51109WB1995PTC072854,"164/1, MANIKTALA MAIN ROAD   , KOLKATA, West Bengal, India - 700054  KOLKATA West Bengal 700054 India",https://www.zaubacorp.com/NARANG-TRACOM-PVT-LTD-U51109WB1995PTC072854
700069,Kolkata,Kolkata Central,Esplanade S.O,SAPANA COMMERCIAL PVT.LTD.,U51109WB1995PTC073123,"11, CROOKED LANE   , KOLKATA, West Bengal, India - 700069  KOLKATA West Bengal 700069 India",https://www.zaubacorp.com/SAPANA-COMMERCIAL-PVT-LTD-U51109WB1995PTC073123
700067,Kolkata,Kolkata North,Lily Biscuit S.O,NIRIKSHAN BARTER PVT. LTD.,U51109WB1995PTC073188,"B/15, MURARI PUKUR RD,   , KOLKATA, West Bengal, India - 700067  KOLKATA West Bengal 700067 India",https://www.zaubacorp.com/NIRIKSHAN-BARTER-PVT-LTD-U51109WB1995PTC073188
700054,Kolkata,Kolkata East,Bengal Chemical S.O,SURYANSHI BARTER PVT LTD,U51109WB1995PTC073203,"164/1, MANIKTALA MAIN ROAD   , KOLKATA, West Bengal, India - 700054  KOLKATA West Bengal 700054 India",https://www.zaubacorp.com/SURYANSHI-BARTER-PVT-LTD-U51109WB1995PTC073203
700015,Kolkata,Kolkata East,Sales Tax Building S.O,SEHGAL HOTELS PRIVATE LIMITED.,U51109WB1995PTC073250,"10, PAYMENTAL GARDEN LANE BLOCK -1   , KOLKATA, West Bengal, India - 700015  KOLKATA West Bengal 700015 India",https://www.zaubacorp.com/SEHGAL-HOTELS-PRIVATE-LIMITED-U51109WB1995PTC073250
700067,Kolkata,Kolkata North,Lily Biscuit S.O,UNISET PRESS INKS PVT LTD,U51109WB1995PTC073383,"T/31/J BIPLABI BARIN GHOSHSARANI   , KOLKATA, West Bengal, India - 700067  KOLKATA West Bengal 700067 India",https://www.zaubacorp.com/UNISET-PRESS-INKS-PVT-LTD-U51109WB1995PTC073383
700046,Kolkata,Kolkata East,Abinash Chaowdhury Lane S.O,TECHMENS CHEMICALS PVT. LTD.,U51109WB1995PTC073399,"Puspanjali Chambers’ Apartment No. 4B 9/2A, Topsia Road(South) Kolkata-700046   , Kolkata, West Bengal, India - 700046  Kolkata West Bengal 700046 India",https://www.zaubacorp.com/TECHMENS-CHEMICALS-PVT-LTD-U51109WB1995PTC073399
700078,Kolkata,Calcutta South,Haltu S.O,HORIZON COMMERCIAL PVT.LTD.,U51109WB1995PTC073419,"15E CHAWLPATTY ROADBELIAGHATA.   , KOLKATA, West Bengal, India - 700078  KOLKATA West Bengal 700078 India",https://www.zaubacorp.com/HORIZON-COMMERCIAL-PVT-LTD-U51109WB1995PTC073419
700160,North 24 Parganas,Kolkata East,New Town Action Area III,NATHVAR TRACON PVT.LTD.,U51109WB1995PTC073461,"G-1, RISHI TECH PARK, 02-360, ACTION AREA 1-D NEWTOWN  , North 24 Parganas, West Bengal, India - 700160  North 24 Parganas West Bengal 700160 India",https://www.zaubacorp.com/NATHVAR-TRACON-PVT-LTD-U51109WB1995PTC073461
700083,North 24 Parganas,North Presidency,East Belghoria S.O,ROMANCHAK MERCHANDISE PVT.LTD.,U51109WB1995PTC073462,"8, Ghola Road , Nandan Nagar Belgharia   , Kolkata, West Bengal, India - 700083  Kolkata West Bengal 700083 India",https://www.zaubacorp.com/ROMANCHAK-MERCHANDISE-PVT-LTD-U51109WB1995PTC073462
700059,North 24 Parganas,Kolkata East,Arjunpur B.O,CASANOVA MERCANTILES PRIVATE LIMITED,U51109WB1995PTC073477,"AD 109 RABINDRAPALLY PRAFULLAKANAN   , KOLKATA, West Bengal, India - 700059  KOLKATA West Bengal 700059 India",https://www.zaubacorp.com/CASANOVA-MERCANTILES-PRIVATE-LIMITED-U51109WB1995PTC073477
700142,South 24 Parganas,South Presidency,Santosh Pur (Maheshtala)so S.O,VYAS VINIMAY PVT.LTD.,U51109WB1995PTC073541,"9, STRAND ROAD   , kolkata, West Bengal, India - 700001  kolkata West Bengal 700042 India",https://www.zaubacorp.com/VYAS-VINIMAY-PVT-LTD-U51109WB1995PTC073541
700147,South 24 Parganas,South Presidency,Subhas Gram S.O,V.R.MULTI MARKETING PVT.LTD.,U51109WB1995PTC073619,"1/1B UPPER WOOD STREET. 3RD FLOOR.   , KOLKATA, West Bengal, India - 700017  KOLKATA West Bengal 700147 India",https://www.zaubacorp.com/V-R-MULTI-MARKETING-PVT-LTD-U51109WB1995PTC073619
700002,Kolkata,Kolkata North,Cossipore Gun Factory S.O,CHITRAVALI TIE-UP PVT LTD,U51109WB1995PTC073675,"95/1 COSSIPORE ROAD   , KOLKATA, West Bengal, India - 700002  KOLKATA West Bengal 700002 India",https://www.zaubacorp.com/CHITRAVALI-TIE-UP-PVT-LTD-U51109WB1995PTC073675
700054,Kolkata,Kolkata East,Bengal Chemical S.O,CHETNA TIE UP PVT.LTD.,U51109WB1995PTC073818,"29B RABINDRA SARANI   , KOLKATA, West Bengal, India - 700054  KOLKATA West Bengal 700054 India",https://www.zaubacorp.com/CHETNA-TIE-UP-PVT-LTD-U51109WB1995PTC073818
700073,Kolkata,Kolkata Central,Chittaranjan Avenue S.O (Kolkata),CONCORDE COMMERCE PVT. LTD.,U51109WB1995PTC073908,"24 ZAKARIA ST   , KOLKATA, West Bengal, India - 700073  KOLKATA West Bengal 700073 India",https://www.zaubacorp.com/CONCORDE-COMMERCE-PVT-LTD-U51109WB1995PTC073908
700002,Kolkata,Kolkata North,Cossipore Gun Factory S.O,RAMAKANT VYAPAAR PVT LTD,U51109WB1995PTC073953,"28, STRAND ROAD HARE STREET   , KOLKATA, West Bengal, India - 700002  KOLKATA West Bengal 700002 India",https://www.zaubacorp.com/RAMAKANT-VYAPAAR-PVT-LTD-U51109WB1995PTC073953
700107,Kolkata,Calcutta South,E.K.T S.O,RATNAGIRI SALES & SUPPLY PVT.LTD.,U51109WB1995PTC073962,"1294,Z-5 MADURDAHA   , KOLKATA, West Bengal, India - 700107  KOLKATA West Bengal 700107 India",https://www.zaubacorp.com/RATNAGIRI-SALES-AND-SUPPLY-PVT-LTD-U51109WB1995PTC073962
700144,South 24 Parganas,South Presidency,Baruipur H.O,RISEWELL COMMODITIES PVT.LTD.,U51109WB1995PTC073985,"PREMISES NO 103 AND 103A WARD NO 12 BARUIPUR MUNICIPALITY , SOUTH 24 PARGANA S  , BARUIPUR, West Bengal, India - 700144  BARUIPUR West Bengal 700144 India",https://www.zaubacorp.com/RISEWELL-COMMODITIES-PVT-LTD-U51109WB1995PTC073985
700156,North 24 Parganas,Kolkata East,New Town S.O,CONTSHIP COMMODITIES PVT LTD,U51109WB1995PTC074117,"No. 504 Astra Towers, ASO-605, 6th, Action Area I   , Kolkata, West Bengal, India - 700156  Kolkata West Bengal 700156 India",https://www.zaubacorp.com/CONTSHIP-COMMODITIES-PVT-LTD-U51109WB1995PTC074117
700048,North 24 Parganas,Kolkata East,Patipukur S.O,EPICA DEALCOMM PVT LTD,U51109WB1995PTC074129,"41 D K D ROAD   , KOLKATA, West Bengal, India - 700048  KOLKATA West Bengal 700048 India",https://www.zaubacorp.com/EPICA-DEALCOMM-PVT-LTD-U51109WB1995PTC074129
700059,North 24 Parganas,Kolkata East,Arjunpur B.O,RANGAVALII COMMERCE PVT.LTD.,U51109WB1995PTC074143,"AE-34 RAVINDRA PALLY KRISHNAPU   , KOLKATA, West Bengal, India - 700059  KOLKATA West Bengal 700059 India",https://www.zaubacorp.com/RANGAVALII-COMMERCE-PVT-LTD-U51109WB1995PTC074143
700067,Kolkata,Kolkata North,Lily Biscuit S.O,SCUFF ORGANIC PVT.LTD.,U51109WB1995PTC074565,"13 8 D ARIFF ROAD   , KOLKATA, West Bengal, India - 700067  KOLKATA West Bengal 700067 India",https://www.zaubacorp.com/SCUFF-ORGANIC-PVT-LTD-U51109WB1995PTC074565
700015,Kolkata,Kolkata East,Sales Tax Building S.O,RAJ LAXMI MARKETING PVT.LTD.,U51109WB1995PTC074585,"P-16, UDYAN INDUSTRIAL ESTATE 3, PAGLADANGA ROAD   , KOLKATA, West Bengal, India - 700015  KOLKATA West Bengal 700015 India",https://www.zaubacorp.com/RAJ-LAXMI-MARKETING-PVT-LTD-U51109WB1995PTC074585
700084,South 24 Parganas,South Presidency,Garia Garden S.O,AKAANSHA COMMERCIAL PVT.LTD.,U51109WB1995PTC074681,"74 B SONALI PARKGARIA   , KOLKATA, West Bengal, India - 700084  KOLKATA West Bengal 700084 India",https://www.zaubacorp.com/AKAANSHA-COMMERCIAL-PVT-LTD-U51109WB1995PTC074681
700082,Kolkata,Calcutta South,Haridevpur S.O,MULLICK AIR CONDITIONING COMPANY PVT LTD,U51109WB1995PTC074710,"SOURAV APARTMENT, 2ND FLOOR, FLAT NO - 7 150 CHANDAR VILLAGE ROAD  , Kolkata, West Bengal, India - 700082  Kolkata West Bengal 700082 India",https://www.zaubacorp.com/MULLICK-AIR-CONDITIONING-COMPANY-PVT-LTD-U51109WB1995PTC074710
700054,Kolkata,Kolkata East,Bengal Chemical S.O,SNEHDEEP VINCOM PVT.LTD.,U51109WB1995PTC074729,"164/1, MANIKTALA MAIN ROAD   , KOLKATA, West Bengal, India - 700054  KOLKATA West Bengal 700054 India",https://www.zaubacorp.com/SNEHDEEP-VINCOM-PVT-LTD-U51109WB1995PTC074729
700054,Kolkata,Kolkata East,Bengal Chemical S.O,SUNSHINE TRACON PVT.LTD.,U51109WB1995PTC074830,"164/1, MANIKTALA MAIN ROAD   , KOLKATA, West Bengal, India - 700054  KOLKATA West Bengal 700054 India",https://www.zaubacorp.com/SUNSHINE-TRACON-PVT-LTD-U51109WB1995PTC074830
700054,Kolkata,Kolkata East,Bengal Chemical S.O,SHREE MANI VANIJYA PVT LTD,U51109WB1995PTC074831,"164/1, MANIKTALA MAIN ROAD   , KOLKATA, West Bengal, India - 700054  KOLKATA West Bengal 700054 India",https://www.zaubacorp.com/SHREE-MANI-VANIJYA-PVT-LTD-U51109WB1995PTC074831
700002,Kolkata,Kolkata North,Cossipore Gun Factory S.O,KARNI VYAPAAR PVT.LTD.,U51109WB1995PTC075030,"159 RABINDTRA SARNI   , KOLKATA, West Bengal, India - 700002  KOLKATA West Bengal 700002 India",https://www.zaubacorp.com/KARNI-VYAPAAR-PVT-LTD-U51109WB1995PTC075030
700115,North 24 Parganas,North Presidency,Sukchar S.O (North 24 Parganas),ASHOKA MANUFACTURING PRIVATE LIMITED,U51109WB1995PTC075216,"16 INDIA EXCHANGE PLACE   , KOLKATA, West Bengal, India - 700001  KOLKATA West Bengal 700015 India",https://www.zaubacorp.com/ASHOKA-MANUFACTURING-PRIVATE-LIMITED-U51109WB1995PTC075216
700003,Kolkata,Kolkata North,Amrita Bazar Partika S.O,PRAVIN SIGN & DISPLAY PVT.LTD.,U51109WB1995PTC075278,"570 RABINDRA SARANI   , KOLKATA, West Bengal, India - 700003  KOLKATA West Bengal 700003 India",https://www.zaubacorp.com/PRAVIN-SIGN-AND-DISPLAY-PVT-LTD-U51109WB1995PTC075278
700004,Kolkata,Kolkata North,R.G.Kar Medical College S.O,K M N TRADERS & EXPORTERS PVT.LTD.,U51109WB1995PTC075301,"87/2 BIDHAN SARANI   , KOLKATA, West Bengal, India - 700004  KOLKATA West Bengal 700004 India",https://www.zaubacorp.com/K-M-N-TRADERS-AND-EXPORTERS-PVT-LTD-U51109WB1995PTC075301
700070,South 24 Parganas,South Presidency,Bansdroni S.O,EVERGREEN AGENCY PVT LTD,U51109WB1995PTC075362,"P-65, Bansdroni Park, 3rd Floor,   , Kolkata, West Bengal, India - 700070  Kolkata West Bengal 700070 India",https://www.zaubacorp.com/EVERGREEN-AGENCY-PVT-LTD-U51109WB1995PTC075362
700069,Kolkata,Kolkata Central,Esplanade S.O,AROHI HOLDINGS PRIVATE LIMITED,U51109WB1995PTC075409,"1 CROOKED LANE   , KOLKATA, West Bengal, India - 700069  KOLKATA West Bengal 700069 India",https://www.zaubacorp.com/AROHI-HOLDINGS-PRIVATE-LIMITED-U51109WB1995PTC075409
700070,South 24 Parganas,South Presidency,Bansdroni S.O,SUDARSHAN SALES & SERVICES PVT.LTD.,U51109WB1995PTC075425,"62B BANSDRONI GOVT COLONY   , KOLKATA, West Bengal, India - 700070  KOLKATA West Bengal 700070 India",https://www.zaubacorp.com/SUDARSHAN-SALES-AND-SERVICES-PVT-LTD-U51109WB1995PTC075425
700010,Kolkata,Kolkata East,Beleghata H.O,RAINDROP EXPORTS PVT.LTD.,U51109WB1995PTC075641,"23 CHAULPATTY RD   , KOLKATA, West Bengal, India - 700010  KOLKATA West Bengal 700010 India",https://www.zaubacorp.com/RAINDROP-EXPORTS-PVT-LTD-U51109WB1995PTC075641
700068,Kolkata,Calcutta South,Jodhpur Park S.O,BOON VALLY COMMERCIAL PVT.LTD.,U51109WB1995PTC075679,"368 JODHPUR PARK   , KOLKATA, West Bengal, India - 700068  KOLKATA West Bengal 700068 India",https://www.zaubacorp.com/BOON-VALLY-COMMERCIAL-PVT-LTD-U51109WB1995PTC075679
700039,South 24 Parganas,Kolkata East,Bediadanga S.O,SHREE MARBLE IMPEX PVT LTD,U51109WB1995PTC075797,"936, NASKARHAT, TAGORE PARK   , KOLKATA, West Bengal, India - 700039  KOLKATA West Bengal 700039 India",https://www.zaubacorp.com/SHREE-MARBLE-IMPEX-PVT-LTD-U51109WB1995PTC075797
700081,North 24 Parganas,North Presidency,Rajbari Colony S.O,MAHASAKTI VYAPAAR PVT LTD,U51109WB1995PTC075870,"16, SARAT BOSE ROAD   , KOLKATA, West Bengal, India - 700081  KOLKATA West Bengal 700081 India",https://www.zaubacorp.com/MAHASAKTI-VYAPAAR-PVT-LTD-U51109WB1995PTC075870
700059,North 24 Parganas,Kolkata East,Arjunpur B.O,MAHIMA COMMODITIES PVT LTD,U51109WB1995PTC075872,"KD/9 ASHWININAGARBAGUAIHATI   , KOLKATA, West Bengal, India - 700059  KOLKATA West Bengal 700059 India",https://www.zaubacorp.com/MAHIMA-COMMODITIES-PVT-LTD-U51109WB1995PTC075872
700159,North 24 Parganas,Kolkata East,Aswini Nagar S.O,LANESEDA VANIJYA PVT LTD,U51109WB1995PTC075915,"Door No.112,64A, First Floor Hemanta Basu Sarani, Dalhousie Square  , Kolkata, West Bengal, India - 700001  Kolkata West Bengal 700159 India",https://www.zaubacorp.com/LANESEDA-VANIJYA-PVT-LTD-U51109WB1995PTC075915
700060,Kolkata,Calcutta South,Mahendra Banerjee Road S.O,RMK TRADING PVT LTD,U51109WB1995PTC075921,"32A DIAMOND HARBOUR RD   , KOLKATA, West Bengal, India - 700060  KOLKATA West Bengal 700060 India",https://www.zaubacorp.com/RMK-TRADING-PVT-LTD-U51109WB1995PTC075921
700087,Kolkata,Kolkata Central,New Market S.O,PRAGYA COMMERCIALS PVT.LTD.,U51109WB1995PTC075988,"12/1B LINDSAY ST   , KOLKATA, West Bengal, India - 700087  KOLKATA West Bengal 700087 India",https://www.zaubacorp.com/PRAGYA-COMMERCIALS-PVT-LTD-U51109WB1995PTC075988
743133,North 24 Parganas,North Presidency,Garulia S.O,AMTEK DEALER PVT LTD,U51109WB1995PTC076065,"C/O- OLD DUNBUR MILLS LTD,GARULIA SHYAMNAGAR NOAPARA, WEF 08/07/05, DIST- 24PGS (NORT H)  , NA, West Bengal, India - 743133  NA West Bengal 743133 India",https://www.zaubacorp.com/AMTEK-DEALER-PVT-LTD-U51109WB1995PTC076065
700055,North 24 Parganas,Kolkata East,Bangur Avenue S.O,SRI PANCHATATTUA ENTERPRISES PVT LTD,U51109WB1995PTC076193,"8L B BANGUR AVENUE   , KOLKATA, West Bengal, India - 700055  KOLKATA West Bengal 700055 India",https://www.zaubacorp.com/SRI-PANCHATATTUA-ENTERPRISES-PVT-LTD-U51109WB1995PTC076193
700106,North 24 Parganas,Kolkata East,Bidhan Nagar IB Market S.O,PATHBREAKING PROJECTS LIMITED,U51109WB1996PLC077670,"FE-83, SECTOR-III SALT LAKE CITY, GROUND FLOOR   , KOLKATA, West Bengal, India - 700106  KOLKATA West Bengal 700106 India",https://www.zaubacorp.com/PATHBREAKING-PROJECTS-LIMITED-U51109WB1996PLC077670
700069,Kolkata,Kolkata Central,Esplanade S.O,VALAIKAMATCHI TEXTILES MILLS LTD,U51109WB1996PLC078543,"60 BENTINCK ST   , KOLKATA, West Bengal, India - 700069  KOLKATA West Bengal 700069 India",https://www.zaubacorp.com/VALAIKAMATCHI-TEXTILES-MILLS-LTD-U51109WB1996PLC078543
700069,Kolkata,Kolkata Central,Esplanade S.O,STEPHEN MARKETING LIMITED,U51109WB1996PLC079083,"20B, BRITISH INDIAN STREET, 5TH FLOOR, ROOM NO.-20, KOLKATA-700069   , KOLKATA, West Bengal, India - 700069  KOLKATA West Bengal 700069 India",https://www.zaubacorp.com/STEPHEN-MARKETING-LIMITED-U51109WB1996PLC079083
700017,Kolkata,Kolkata East,Circus Avenue S.O,CASTRON MINING LIMITED,U51109WB1996PLC080158,"7C, Acharya Jagadish Chandra Bose Road, P. S. Shakespeare Sarani, Kolkata-700017 .  , Kolkata, West Bengal, India - 700017  Kolkata West Bengal 700017 India",https://www.zaubacorp.com/CASTRON-MINING-LIMITED-U51109WB1996PLC080158
700097,North 24 Parganas,Kolkata East,Purbachal S.O,BHATTACHARJYA EXPORTS & IMPORTS PVT LTD,U51109WB1996PTC076389,"101 BANGUR AVENUE BLOCK C3RD FLOOR LAKE TOWN   , KOLKATA, West Bengal, India - 700097  KOLKATA West Bengal 700097 India",https://www.zaubacorp.com/BHATTACHARJYA-EXPORTS-AND-IMPORTS-PVT-LTD-U51109WB1996PTC076389
700010,Kolkata,Kolkata East,Beleghata H.O,SWAGATH THREADS PVT LTD,U51109WB1996PTC076390,"41E ARDHENDU SEKHAR NASKAR SARANI   , KOLKATA, West Bengal, India - 700010  KOLKATA West Bengal 700010 India",https://www.zaubacorp.com/SWAGATH-THREADS-PVT-LTD-U51109WB1996PTC076390
700087,Kolkata,Kolkata Central,New Market S.O,GAYLORD MERCANTILE PVT LTD,U51109WB1996PTC076416,"6/1 LINDSAY STREETP S TALTALLA   , KOLKATA, West Bengal, India - 700087  KOLKATA West Bengal 700087 India",https://www.zaubacorp.com/GAYLORD-MERCANTILE-PVT-LTD-U51109WB1996PTC076416
741158,Nadia,Nadia North,Darermath B.O,ASHISH VINIMAY PVT LTD,U51109WB1996PTC076443,"5F,EVEREST,46/C,CHOWRINGHEE ROAD. CALCUTTA-71.W,E,F,24/11/98.   , P,S,PARK STREET., West Bengal, India - 000000  P,S,PARK STREET. West Bengal 000000 India",https://www.zaubacorp.com/ASHISH-VINIMAY-PVT-LTD-U51109WB1996PTC076443
700091,North 24 Parganas,Kolkata East,Bidhan Nagar CK Market S.O,AKSHAY MERCANTILES PVT LTD,U51109WB1996PTC076504,"BH-185 SALT LAKE CITYBIDHANNAGAR EAST   , KOL, West Bengal, India - 700091  KOL West Bengal 700091 India",https://www.zaubacorp.com/AKSHAY-MERCANTILES-PVT-LTD-U51109WB1996PTC076504
700048,North 24 Parganas,Kolkata East,Patipukur S.O,ULTRA TRADECON PVT LTD,U51109WB1996PTC076540,"369/10 DAKSHINDARI RD   , KOLKATA, West Bengal, India - 700048  KOLKATA West Bengal 700048 India",https://www.zaubacorp.com/ULTRA-TRADECON-PVT-LTD-U51109WB1996PTC076540
700054,Kolkata,Kolkata East,Bengal Chemical S.O,AMAN COMMERCIAL PVT.LTD.,U51109WB1996PTC076574,"29B RABINDRA SARANI   , KOLKATA, West Bengal, India - 700054  KOLKATA West Bengal 700054 India",https://www.zaubacorp.com/AMAN-COMMERCIAL-PVT-LTD-U51109WB1996PTC076574
700087,Kolkata,Kolkata Central,New Market S.O,PATWARI DISTRIBUTORS PVT LTD,U51109WB1996PTC076620,"6 /1 LINDSAY STREET PS TALTOLLA   , KOLKATA, West Bengal, India - 700087  KOLKATA West Bengal 700087 India",https://www.zaubacorp.com/PATWARI-DISTRIBUTORS-PVT-LTD-U51109WB1996PTC076620
700003,Kolkata,Kolkata North,Amrita Bazar Partika S.O,AGARWALA GOODS AND STORAGE PRIVATE LIMITED,U51109WB1996PTC076639,"1D, LAKSHMI TOWER 541/A , RABINDRA SARANI   , KOLKATA, West Bengal, India - 700003  KOLKATA West Bengal 700003 India",https://www.zaubacorp.com/AGARWALA-GOODS-AND-STORAGE-PRIVATE-LIMITED-U51109WB1996PTC076639
700009,Kolkata,Kolkata East,Parsibagan S.O,ARADHANA POLYMERS PVT LTD,U51109WB1996PTC076746,"106C AMHERST STREET   , KOLKATA, West Bengal, India - 700009  KOLKATA West Bengal 700009 India",https://www.zaubacorp.com/ARADHANA-POLYMERS-PVT-LTD-U51109WB1996PTC076746
700054,Kolkata,Kolkata East,Bengal Chemical S.O,PANTON COMTRADE PVT.LTD.,U51109WB1996PTC076896,"29B RABINDRA SARANI   , KOLKATA, West Bengal, India - 700054  KOLKATA West Bengal 700054 India",https://www.zaubacorp.com/PANTON-COMTRADE-PVT-LTD-U51109WB1996PTC076896
700088,Kolkata,Calcutta South,Brace Bridge S.O,SRI RAM MERCHANTS PVT LTD,U51109WB1996PTC077019,"P-15/1, Taratala Road   , kolkata, West Bengal, India - 700088  kolkata West Bengal 700088 India",https://www.zaubacorp.com/SRI-RAM-MERCHANTS-PVT-LTD-U51109WB1996PTC077019
700088,Kolkata,Calcutta South,Brace Bridge S.O,SRI RAM VANIJYA PVT LTD,U51109WB1996PTC077022,"P-15/1, Taratala Road   , Kolkata, West Bengal, India - 700088  Kolkata West Bengal 700088 India",https://www.zaubacorp.com/SRI-RAM-VANIJYA-PVT-LTD-U51109WB1996PTC077022
700087,Kolkata,Kolkata Central,New Market S.O,JAGANNATH GOODS & DEALERS PVT LTD,U51109WB1996PTC077034,"6/1 LINDSAY ST   , KOLKATA, West Bengal, India - 700087  KOLKATA West Bengal 700087 India",https://www.zaubacorp.com/JAGANNATH-GOODS-AND-DEALERS-PVT-LTD-U51109WB1996PTC077034
700115,North 24 Parganas,North Presidency,Sukchar S.O (North 24 Parganas),MANDAKINI MANAGEMENT SERVICES PRIVATE LIMITED,U51109WB1996PTC077055,"4, FAIRLIE PLACE   , KOLKATA, West Bengal, India - 700001  KOLKATA West Bengal 700135 India",https://www.zaubacorp.com/MANDAKINI-MANAGEMENT-SERVICES-PRIVATE-LIMITED-U51109WB1996PTC077055
